R2;RMSE;test_monomerA;PL;norm;seeds;percentage;pretraining
0.6102636399584209;0.1515857600551892;[*:1]c1ccc([*:2])c2nsnc12;False;0;422;0.1;False
0.8279557990906034;0.2559041401649733;[*:1]c1ccc([*:2])cc1;False;0;422;0.1;False
0.55828262877384;0.3304143161742101;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;422;0.1;False
0.8337971600839463;0.1456438034290931;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;422;0.1;False
0.8692180123050658;0.211329227560119;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;422;0.1;False
-0.7419644594369039;0.6933465969279017;[*:1]c1cc(F)c([*:2])cc1F;False;0;422;0.01;False
0.3806526066155838;0.3132167473677996;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;422;0.01;False
-0.0698087012367458;0.4153207116198906;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;422;0.01;False
0.1381666973523878;0.340294940243482;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;422;0.01;False
-3.5053313867731752;0.5153903867348086;[*:1]c1ccc([*:2])c2nsnc12;False;0;422;0.01;False
-1.052369280664307;0.8838631868711788;[*:1]c1ccc([*:2])cc1;False;0;422;0.01;False
-0.9292833193066954;0.690533291609065;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;422;0.01;False
0.3431055358175026;0.2895480154610864;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;422;0.01;False
0.1685369376513235;0.532852587493148;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;422;0.01;False
0.8796406063047435;0.1822513436939047;[*:1]c1cc(F)c([*:2])cc1F;False;0;422;0.1;True
0.8049490704861091;0.1757728645137838;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;422;0.1;True
0.8579148929408498;0.1513577997776057;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;422;0.1;True
0.7992228394592067;0.1642483478575403;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;422;0.1;True
0.6236258584067111;0.1489645168265028;[*:1]c1ccc([*:2])c2nsnc12;False;0;422;0.1;True
0.8397648035841786;0.2469654789922474;[*:1]c1ccc([*:2])cc1;False;0;422;0.1;True
0.5106463351993222;0.3477747437245994;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;422;0.1;True
0.8632973470526613;0.132087360909027;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;422;0.1;True
0.8910394111202832;0.1928947109078252;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;422;0.1;True
0.2840569527123305;0.4444981739995502;[*:1]c1cc(F)c([*:2])cc1F;False;0;422;0.01;True
0.4321848595509583;0.2999033399894126;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;422;0.01;True
0.3784590537155599;0.3165668238034659;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;422;0.01;True
-0.216204582360233;0.4042473424141976;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;422;0.01;True
-4.6135745274635385;0.5752977688260796;[*:1]c1ccc([*:2])c2nsnc12;False;0;422;0.01;True
0.2565316385198747;0.5319717118487184;[*:1]c1ccc([*:2])cc1;False;0;422;0.01;True
-0.5607283255441999;0.621083902115492;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;422;0.01;True
-0.4790160591708992;0.4344694423074407;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;422;0.01;True
0.5293963740528198;0.4008789325346654;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;422;0.01;True
0.9063442240892384;0.1607674141281015;[*:1]c1cc(F)c([*:2])cc1F;False;0;422;0.2;False
0.9236056891989264;0.1100039618574375;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;422;0.2;False
0.9045117577732168;0.1240810545767569;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;422;0.2;False
0.9187881768417724;0.1044608332882311;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;422;0.2;False
0.8226080090591401;0.102268043450976;[*:1]c1ccc([*:2])c2nsnc12;False;0;422;0.2;False
0.8927180130244841;0.2020787734703387;[*:1]c1ccc([*:2])cc1;False;0;422;0.2;False
0.6679134869200569;0.2864918261791813;[*:1]c1ccc2c(c1)C(C)(C)c1cc([*:2])ccc1-2;False;0;422;0.2;False
0.8965271768130184;0.1149174395518769;[*:1]c1ccc2c(c1)S(=O)(=O)c1cc([*:2])ccc1-2;False;0;422;0.2;False
0.8934318525615428;0.190765267927329;[*:1]c1ccc2c(c1)[nH]c1cc([*:2])ccc12;False;0;422;0.2;False
0.246857257177949;0.4558997888978232;[*:1]c1cc(F)c([*:2])cc1F;False;0;422;0.02;False
0.5306808853059276;0.272654041529723;[*:1]c1cc2cc3sc([*:2])cc3cc2s1;False;0;422;0.02;False
0.4569861414895076;0.2958938804151256;[*:1]c1cc2ccc3cc([*:2])cc4ccc(c1)c2c34;False;0;422;0.02;False
0.1824095986631235;0.3314452106073672;[*:1]c1ccc(-c2ccc([*:2])s2)s1;False;0;422;0.02;False
-2.4519357316890527;0.4511326857210204;[*:1]c1ccc([*:2])c2nsnc12;False;0;422;0.02;False
